Date/Time,Lat,Lon,Base,Hour,Day,Date,Month,Weekday,DayType
9/3/2014 16:18:00,40.7772,-73.9891,B02617,16,3,2014-09-03,Sep,Wed,Weekday
6/19/2014 19:42:00,40.773,-73.8855,B02617,19,19,2014-06-19,Jun,Thu,Weekday
5/12/2014 17:12:00,40.7029,-73.9907,B02617,17,12,2014-05-12,May,Mon,Weekday
9/17/2014 14:54:00,40.752,-73.9404,B02598,14,17,2014-09-17,Sep,Wed,Weekday
9/14/2014 10:44:00,40.7654,-73.9897,B02598,10,14,2014-09-14,Sep,Sun,Weekend
9/12/2014 18:00:00,40.7489,-74.0051,B02764,18,12,2014-09-12,Sep,Fri,Weekday
7/17/2014 21:55:00,40.7103,-74.0163,B02617,21,17,2014-07-17,Jul,Thu,Weekday
7/1/2014 20:47:00,40.7278,-74.0013,B02598,20,1,2014-07-01,Jul,Tue,Weekday
4/19/2014 17:43:00,40.7066,-73.9434,B02682,17,19,2014-04-19,Apr,Sat,Weekend
8/28/2014 19:04:00,40.7407,-74.0046,B02598,19,28,2014-08-28,Aug,Thu,Weekday
4/19/2014 20:36:00,40.755,-73.9766,B02598,20,19,2014-04-19,Apr,Sat,Weekend
4/16/2014 8:37:00,40.7748,-73.9901,B02682,8,16,2014-04-16,Apr,Wed,Weekday
8/15/2014 20:33:00,40.7515,-73.9718,B02617,20,15,2014-08-15,Aug,Fri,Weekday
8/3/2014 20:31:00,40.645,-73.781,B02617,20,3,2014-08-03,Aug,Sun,Weekend
9/26/2014 21:51:00,40.7193,-74.0061,B02682,21,26,2014-09-26,Sep,Fri,Weekday
7/25/2014 18:32:00,40.7311,-73.9936,B02617,18,25,2014-07-25,Jul,Fri,Weekday
7/1/2014 7:34:00,40.7662,-73.9639,B02617,7,1,2014-07-01,Jul,Tue,Weekday
8/9/2014 0:28:00,40.7046,-73.9332,B02598,0,9,2014-08-09,Aug,Sat,Weekend
6/19/2014 18:05:00,40.7804,-73.9609,B02617,18,19,2014-06-19,Jun,Thu,Weekday
5/13/2014 5:26:00,40.7347,-73.9846,B02617,5,13,2014-05-13,May,Tue,Weekday
8/1/2014 13:10:00,40.757,-73.9826,B02598,13,1,2014-08-01,Aug,Fri,Weekday
6/26/2014 20:07:00,40.7275,-74.0015,B02682,20,26,2014-06-26,Jun,Thu,Weekday
7/19/2014 8:29:00,40.7456,-74.0069,B02598,8,19,2014-07-19,Jul,Sat,Weekend
9/27/2014 19:05:00,40.775,-73.9567,B02617,19,27,2014-09-27,Sep,Sat,Weekend
7/27/2014 14:38:00,40.7149,-73.965,B02617,14,27,2014-07-27,Jul,Sun,Weekend
5/14/2014 18:46:00,40.6914,-73.9916,B02598,18,14,2014-05-14,May,Wed,Weekday
9/21/2014 13:10:00,40.6727,-73.9777,B02598,13,21,2014-09-21,Sep,Sun,Weekend
8/21/2014 19:57:00,40.7183,-73.9555,B02598,19,21,2014-08-21,Aug,Thu,Weekday
4/5/2014 22:26:00,40.8293,-73.9493,B02617,22,5,2014-04-05,Apr,Sat,Weekend
8/20/2014 20:16:00,40.6848,-73.963,B02682,20,20,2014-08-20,Aug,Wed,Weekday
9/19/2014 23:15:00,40.6943,-73.9919,B02617,23,19,2014-09-19,Sep,Fri,Weekday
9/25/2014 20:28:00,40.6449,-73.7819,B02682,20,25,2014-09-25,Sep,Thu,Weekday
4/18/2014 11:52:00,40.7142,-74.0121,B02617,11,18,2014-04-18,Apr,Fri,Weekday
5/14/2014 13:34:00,40.7709,-73.8658,B02682,13,14,2014-05-14,May,Wed,Weekday
9/17/2014 14:31:00,40.7718,-73.9612,B02682,14,17,2014-09-17,Sep,Wed,Weekday
7/28/2014 8:12:00,40.7691,-73.9811,B02598,8,28,2014-07-28,Jul,Mon,Weekday
9/19/2014 5:35:00,40.7528,-73.9696,B02764,5,19,2014-09-19,Sep,Fri,Weekday
5/24/2014 16:40:00,40.7062,-74.0094,B02598,16,24,2014-05-24,May,Sat,Weekend
5/2/2014 15:06:00,40.7073,-74.0075,B02598,15,2,2014-05-02,May,Fri,Weekday
9/20/2014 19:21:00,40.7148,-74.0162,B02764,19,20,2014-09-20,Sep,Sat,Weekend
8/24/2014 0:08:00,40.805,-73.9525,B02617,0,24,2014-08-24,Aug,Sun,Weekend
8/19/2014 20:25:00,40.7038,-74.0115,B02598,20,19,2014-08-19,Aug,Tue,Weekday
7/28/2014 11:30:00,40.7482,-74.0055,B02617,11,28,2014-07-28,Jul,Mon,Weekday
5/3/2014 0:13:00,40.7191,-74.0064,B02682,0,3,2014-05-03,May,Sat,Weekend
6/14/2014 17:07:00,40.7747,-73.9582,B02682,17,14,2014-06-14,Jun,Sat,Weekend
4/17/2014 21:06:00,40.7304,-73.9937,B02764,21,17,2014-04-17,Apr,Thu,Weekday
7/11/2014 21:04:00,40.7213,-73.9936,B02598,21,11,2014-07-11,Jul,Fri,Weekday
7/29/2014 16:48:00,40.7805,-73.9729,B02617,16,29,2014-07-29,Jul,Tue,Weekday
5/18/2014 8:32:00,40.7173,-74.0055,B02682,8,18,2014-05-18,May,Sun,Weekend
7/18/2014 22:36:00,40.7372,-73.9963,B02682,22,18,2014-07-18,Jul,Fri,Weekday
6/4/2014 0:28:00,40.6815,-73.9574,B02598,0,4,2014-06-04,Jun,Wed,Weekday
6/26/2014 22:43:00,40.7346,-74.0022,B02598,22,26,2014-06-26,Jun,Thu,Weekday
7/3/2014 10:47:00,40.6497,-73.8837,B02617,10,3,2014-07-03,Jul,Thu,Weekday
7/28/2014 14:57:00,40.6698,-73.9769,B02682,14,28,2014-07-28,Jul,Mon,Weekday
7/11/2014 16:41:00,40.7634,-73.9965,B02682,16,11,2014-07-11,Jul,Fri,Weekday
7/11/2014 14:03:00,40.7523,-73.9754,B02682,14,11,2014-07-11,Jul,Fri,Weekday
9/19/2014 7:28:00,40.7371,-74.0038,B02682,7,19,2014-09-19,Sep,Fri,Weekday
9/23/2014 12:37:00,40.7673,-73.9902,B02598,12,23,2014-09-23,Sep,Tue,Weekday
6/28/2014 17:04:00,40.7822,-73.9718,B02598,17,28,2014-06-28,Jun,Sat,Weekend
7/6/2014 16:17:00,40.7195,-73.9909,B02682,16,6,2014-07-06,Jul,Sun,Weekend
7/23/2014 15:21:00,40.7636,-73.9717,B02617,15,23,2014-07-23,Jul,Wed,Weekday
5/18/2014 11:01:00,40.6954,-73.9938,B02598,11,18,2014-05-18,May,Sun,Weekend
4/7/2014 14:14:00,40.7517,-74.0021,B02682,14,7,2014-04-07,Apr,Mon,Weekday
9/10/2014 18:56:00,40.7279,-73.996,B02617,18,10,2014-09-10,Sep,Wed,Weekday
9/21/2014 11:21:00,40.731,-73.9839,B02598,11,21,2014-09-21,Sep,Sun,Weekend
6/2/2014 16:04:00,40.744,-73.9857,B02682,16,2,2014-06-02,Jun,Mon,Weekday
8/4/2014 14:42:00,40.7477,-73.9855,B02617,14,4,2014-08-04,Aug,Mon,Weekday
5/3/2014 15:33:00,40.7382,-73.9988,B02617,15,3,2014-05-03,May,Sat,Weekend
6/21/2014 4:13:00,40.7377,-73.9975,B02598,4,21,2014-06-21,Jun,Sat,Weekend
4/18/2014 22:01:00,40.6794,-74.0117,B02682,22,18,2014-04-18,Apr,Fri,Weekday
9/8/2014 17:00:00,40.7576,-73.9742,B02598,17,8,2014-09-08,Sep,Mon,Weekday
8/20/2014 17:45:00,40.7442,-73.9832,B02598,17,20,2014-08-20,Aug,Wed,Weekday
6/26/2014 7:51:00,40.7735,-73.9455,B02617,7,26,2014-06-26,Jun,Thu,Weekday
7/6/2014 22:41:00,40.806,-73.9414,B02598,22,6,2014-07-06,Jul,Sun,Weekend
6/1/2014 7:24:00,40.7366,-73.8701,B02512,7,1,2014-06-01,Jun,Sun,Weekend
9/20/2014 9:36:00,40.7459,-73.9881,B02617,9,20,2014-09-20,Sep,Sat,Weekend
6/22/2014 17:10:00,40.7443,-73.9586,B02598,17,22,2014-06-22,Jun,Sun,Weekend
9/26/2014 7:59:00,40.7599,-73.9955,B02598,7,26,2014-09-26,Sep,Fri,Weekday
5/7/2014 17:00:00,40.7626,-73.9821,B02682,17,7,2014-05-07,May,Wed,Weekday
6/29/2014 13:28:00,40.7433,-73.9998,B02598,13,29,2014-06-29,Jun,Sun,Weekend
8/3/2014 0:15:00,40.7195,-73.9876,B02682,0,3,2014-08-03,Aug,Sun,Weekend
4/15/2014 20:51:00,40.7266,-74.0026,B02598,20,15,2014-04-15,Apr,Tue,Weekday
9/1/2014 14:23:00,40.7758,-73.9791,B02598,14,1,2014-09-01,Sep,Mon,Weekday
5/15/2014 15:55:00,40.7437,-73.9869,B02682,15,15,2014-05-15,May,Thu,Weekday
4/4/2014 22:27:00,40.7376,-74.0082,B02682,22,4,2014-04-04,Apr,Fri,Weekday
5/9/2014 17:01:00,40.7535,-73.9875,B02598,17,9,2014-05-09,May,Fri,Weekday
9/13/2014 4:35:00,40.6689,-73.8224,B02682,4,13,2014-09-13,Sep,Sat,Weekend
8/8/2014 16:50:00,40.742,-74.0038,B02682,16,8,2014-08-08,Aug,Fri,Weekday
7/29/2014 20:22:00,40.7544,-73.846,B02682,20,29,2014-07-29,Jul,Tue,Weekday
6/13/2014 5:28:00,40.645,-73.7821,B02617,5,13,2014-06-13,Jun,Fri,Weekday
8/16/2014 20:58:00,40.6706,-73.9894,B02598,20,16,2014-08-16,Aug,Sat,Weekend
7/1/2014 12:25:00,40.7774,-73.9615,B02617,12,1,2014-07-01,Jul,Tue,Weekday
8/20/2014 8:07:00,40.7468,-73.99,B02682,8,20,2014-08-20,Aug,Wed,Weekday
8/12/2014 20:12:00,40.7606,-73.9836,B02598,20,12,2014-08-12,Aug,Tue,Weekday
6/11/2014 20:30:00,40.6789,-74.0018,B02682,20,11,2014-06-11,Jun,Wed,Weekday
5/13/2014 10:22:00,40.7856,-73.9803,B02682,10,13,2014-05-13,May,Tue,Weekday
6/3/2014 7:52:00,40.7256,-74.0053,B02682,7,3,2014-06-03,Jun,Tue,Weekday
9/26/2014 23:46:00,40.7149,-73.9428,B02598,23,26,2014-09-26,Sep,Fri,Weekday
4/27/2014 15:09:00,40.7713,-73.9801,B02598,15,27,2014-04-27,Apr,Sun,Weekend
5/16/2014 4:35:00,40.7119,-73.9995,B02598,4,16,2014-05-16,May,Fri,Weekday
8/7/2014 12:55:00,40.7518,-73.976,B02617,12,7,2014-08-07,Aug,Thu,Weekday
7/25/2014 0:36:00,40.7017,-73.9253,B02617,0,25,2014-07-25,Jul,Fri,Weekday
5/30/2014 17:48:00,40.752,-73.9751,B02764,17,30,2014-05-30,May,Fri,Weekday
9/16/2014 21:54:00,40.7177,-73.9904,B02764,21,16,2014-09-16,Sep,Tue,Weekday
8/8/2014 9:20:00,40.7743,-73.957,B02598,9,8,2014-08-08,Aug,Fri,Weekday
7/16/2014 8:45:00,40.7412,-73.9791,B02617,8,16,2014-07-16,Jul,Wed,Weekday
9/2/2014 10:17:00,40.9116,-73.9,B02617,10,2,2014-09-02,Sep,Tue,Weekday
8/23/2014 14:56:00,40.6921,-73.9535,B02617,14,23,2014-08-23,Aug,Sat,Weekend
6/19/2014 22:34:00,40.742,-73.9894,B02617,22,19,2014-06-19,Jun,Thu,Weekday
9/12/2014 18:29:00,40.7444,-73.9886,B02682,18,12,2014-09-12,Sep,Fri,Weekday
7/25/2014 9:16:00,40.677,-73.998,B02682,9,25,2014-07-25,Jul,Fri,Weekday
6/1/2014 3:11:00,40.7278,-73.9991,B02512,3,1,2014-06-01,Jun,Sun,Weekend
4/7/2014 6:39:00,40.7759,-73.944,B02598,6,7,2014-04-07,Apr,Mon,Weekday
6/14/2014 2:29:00,40.7177,-73.9576,B02512,2,14,2014-06-14,Jun,Sat,Weekend
6/7/2014 12:07:00,40.7666,-73.9916,B02617,12,7,2014-06-07,Jun,Sat,Weekend
6/13/2014 18:16:00,40.6904,-73.9879,B02682,18,13,2014-06-13,Jun,Fri,Weekday
6/19/2014 20:19:00,40.72,-73.96,B02598,20,19,2014-06-19,Jun,Thu,Weekday
5/9/2014 9:44:00,40.717,-74.0144,B02617,9,9,2014-05-09,May,Fri,Weekday
9/5/2014 14:04:00,40.7405,-73.985,B02598,14,5,2014-09-05,Sep,Fri,Weekday
8/29/2014 1:01:00,40.7582,-73.975,B02598,1,29,2014-08-29,Aug,Fri,Weekday
4/20/2014 20:08:00,40.732,-73.9939,B02682,20,20,2014-04-20,Apr,Sun,Weekend
5/17/2014 7:13:00,40.6937,-73.9281,B02617,7,17,2014-05-17,May,Sat,Weekend
9/29/2014 14:44:00,40.7459,-73.9476,B02682,14,29,2014-09-29,Sep,Mon,Weekday
9/10/2014 8:38:00,40.7299,-73.9808,B02764,8,10,2014-09-10,Sep,Wed,Weekday
9/9/2014 6:44:00,40.7706,-73.9479,B02682,6,9,2014-09-09,Sep,Tue,Weekday
8/14/2014 7:35:00,40.7762,-73.9494,B02617,7,14,2014-08-14,Aug,Thu,Weekday
5/21/2014 7:55:00,40.7238,-73.9993,B02598,7,21,2014-05-21,May,Wed,Weekday
5/16/2014 22:06:00,40.7479,-73.9459,B02512,22,16,2014-05-16,May,Fri,Weekday
4/25/2014 21:30:00,40.8087,-73.9447,B02682,21,25,2014-04-25,Apr,Fri,Weekday
4/28/2014 9:51:00,40.8241,-73.8939,B02682,9,28,2014-04-28,Apr,Mon,Weekday
6/5/2014 5:45:00,40.7446,-73.991,B02598,5,5,2014-06-05,Jun,Thu,Weekday
7/26/2014 23:24:00,40.8334,-73.9426,B02598,23,26,2014-07-26,Jul,Sat,Weekend
8/20/2014 15:44:00,40.7516,-73.9862,B02617,15,20,2014-08-20,Aug,Wed,Weekday
5/1/2014 12:44:00,40.7263,-74.0089,B02764,12,1,2014-05-01,May,Thu,Weekday
8/25/2014 3:25:00,40.7238,-74.0004,B02682,3,25,2014-08-25,Aug,Mon,Weekday
9/12/2014 6:38:00,40.7648,-73.9619,B02617,6,12,2014-09-12,Sep,Fri,Weekday
8/4/2014 17:11:00,40.7231,-73.9989,B02598,17,4,2014-08-04,Aug,Mon,Weekday
4/26/2014 21:42:00,40.7071,-74.0046,B02617,21,26,2014-04-26,Apr,Sat,Weekend
5/11/2014 16:57:00,40.8085,-73.9433,B02682,16,11,2014-05-11,May,Sun,Weekend
9/9/2014 17:08:00,40.7508,-74.0043,B02598,17,9,2014-09-09,Sep,Tue,Weekday
6/4/2014 14:34:00,40.753,-73.9724,B02682,14,4,2014-06-04,Jun,Wed,Weekday
7/28/2014 10:41:00,40.7582,-73.96,B02598,10,28,2014-07-28,Jul,Mon,Weekday
6/2/2014 17:19:00,40.7247,-73.9956,B02617,17,2,2014-06-02,Jun,Mon,Weekday
8/28/2014 20:09:00,40.7478,-73.9894,B02512,20,28,2014-08-28,Aug,Thu,Weekday
5/16/2014 21:26:00,40.7734,-73.9553,B02598,21,16,2014-05-16,May,Fri,Weekday
4/16/2014 15:33:00,40.7566,-73.9791,B02682,15,16,2014-04-16,Apr,Wed,Weekday
5/23/2014 12:05:00,40.7356,-74.0006,B02598,12,23,2014-05-23,May,Fri,Weekday
4/5/2014 21:05:00,40.7293,-74.0015,B02682,21,5,2014-04-05,Apr,Sat,Weekend
6/16/2014 17:06:00,40.7156,-74.0147,B02598,17,16,2014-06-16,Jun,Mon,Weekday
6/25/2014 19:04:00,40.7362,-73.9909,B02617,19,25,2014-06-25,Jun,Wed,Weekday
6/28/2014 10:30:00,40.6763,-73.9443,B02682,10,28,2014-06-28,Jun,Sat,Weekend
8/11/2014 19:05:00,40.7242,-73.9963,B02617,19,11,2014-08-11,Aug,Mon,Weekday
4/7/2014 18:22:00,40.7418,-73.9901,B02682,18,7,2014-04-07,Apr,Mon,Weekday
7/21/2014 20:45:00,40.747,-73.9839,B02617,20,21,2014-07-21,Jul,Mon,Weekday
4/19/2014 13:01:00,40.7699,-73.8642,B02512,13,19,2014-04-19,Apr,Sat,Weekend
4/1/2014 15:56:00,40.7799,-73.9608,B02512,15,1,2014-04-01,Apr,Tue,Weekday
7/28/2014 11:08:00,40.7453,-73.9822,B02598,11,28,2014-07-28,Jul,Mon,Weekday
5/6/2014 1:52:00,40.7625,-73.9729,B02682,1,6,2014-05-06,May,Tue,Weekday
8/12/2014 9:41:00,40.7441,-73.9995,B02598,9,12,2014-08-12,Aug,Tue,Weekday
7/21/2014 15:10:00,40.758,-73.9664,B02682,15,21,2014-07-21,Jul,Mon,Weekday
8/9/2014 17:39:00,40.6828,-73.8374,B02617,17,9,2014-08-09,Aug,Sat,Weekend
8/12/2014 23:26:00,40.7062,-73.8145,B02617,23,12,2014-08-12,Aug,Tue,Weekday
8/31/2014 8:34:00,40.7246,-73.898,B02617,8,31,2014-08-31,Aug,Sun,Weekend
4/24/2014 12:52:00,40.7686,-74.0287,B02598,12,24,2014-04-24,Apr,Thu,Weekday
8/4/2014 20:44:00,40.773,-73.9669,B02598,20,4,2014-08-04,Aug,Mon,Weekday
6/16/2014 10:23:00,40.8346,-73.9162,B02598,10,16,2014-06-16,Jun,Mon,Weekday
6/12/2014 9:00:00,40.7611,-74,B02682,9,12,2014-06-12,Jun,Thu,Weekday
9/6/2014 15:16:00,40.7452,-73.9949,B02617,15,6,2014-09-06,Sep,Sat,Weekend
7/14/2014 17:30:00,40.7609,-73.9732,B02617,17,14,2014-07-14,Jul,Mon,Weekday
6/23/2014 12:28:00,40.7155,-74.0152,B02682,12,23,2014-06-23,Jun,Mon,Weekday
8/9/2014 17:06:00,40.7384,-73.9837,B02617,17,9,2014-08-09,Aug,Sat,Weekend
6/16/2014 20:08:00,40.7574,-73.986,B02598,20,16,2014-06-16,Jun,Mon,Weekday
4/30/2014 14:14:00,40.7645,-73.9722,B02617,14,30,2014-04-30,Apr,Wed,Weekday
9/3/2014 7:41:00,40.6801,-73.9812,B02617,7,3,2014-09-03,Sep,Wed,Weekday
6/26/2014 23:03:00,40.7409,-74.0073,B02682,23,26,2014-06-26,Jun,Thu,Weekday
9/3/2014 18:39:00,40.714,-74.012200000000007,B02682,18,3,2014-09-03,Sep,Wed,Weekday
7/22/2014 21:33:00,40.7554,-73.9875,B02617,21,22,2014-07-22,Jul,Tue,Weekday
8/1/2014 14:42:00,40.7394,-73.992,B02617,14,1,2014-08-01,Aug,Fri,Weekday
9/15/2014 10:36:00,40.7449,-73.9858,B02617,10,15,2014-09-15,Sep,Mon,Weekday
8/23/2014 20:34:00,40.675,-73.9449,B02617,20,23,2014-08-23,Aug,Sat,Weekend
9/17/2014 18:34:00,40.7643,-73.9754,B02617,18,17,2014-09-17,Sep,Wed,Weekday
9/10/2014 21:59:00,40.712,-73.9481,B02764,21,10,2014-09-10,Sep,Wed,Weekday
4/5/2014 6:19:00,40.7061,-74.0089,B02617,6,5,2014-04-05,Apr,Sat,Weekend
9/19/2014 22:25:00,40.7465,-73.9788,B02617,22,19,2014-09-19,Sep,Fri,Weekday
6/15/2014 1:10:00,40.764,-73.9981,B02764,1,15,2014-06-15,Jun,Sun,Weekend
7/26/2014 16:43:00,40.7466,-73.9803,B02617,16,26,2014-07-26,Jul,Sat,Weekend
8/16/2014 17:54:00,40.7389,-73.9902,B02617,17,16,2014-08-16,Aug,Sat,Weekend
9/13/2014 11:50:00,40.7754,-73.9901,B02682,11,13,2014-09-13,Sep,Sat,Weekend
4/3/2014 20:49:00,40.7231,-73.9958,B02617,20,3,2014-04-03,Apr,Thu,Weekday
5/1/2014 7:57:00,40.6325,-73.7808,B02598,7,1,2014-05-01,May,Thu,Weekday
4/23/2014 14:07:00,40.7247,-73.9974,B02598,14,23,2014-04-23,Apr,Wed,Weekday
7/3/2014 13:50:00,40.7063,-74.0093,B02682,13,3,2014-07-03,Jul,Thu,Weekday
6/5/2014 14:10:00,40.7021,-73.8308,B02598,14,5,2014-06-05,Jun,Thu,Weekday
6/8/2014 13:40:00,40.7137,-73.9852,B02598,13,8,2014-06-08,Jun,Sun,Weekend
8/12/2014 14:36:00,40.7492,-73.9884,B02617,14,12,2014-08-12,Aug,Tue,Weekday
8/13/2014 21:23:00,40.7373,-74.0048,B02617,21,13,2014-08-13,Aug,Wed,Weekday
5/1/2014 13:33:00,40.7263,-73.996,B02598,13,1,2014-05-01,May,Thu,Weekday
9/3/2014 19:43:00,40.7485,-73.986,B02682,19,3,2014-09-03,Sep,Wed,Weekday
9/21/2014 13:25:00,40.7356,-73.988,B02682,13,21,2014-09-21,Sep,Sun,Weekend
9/5/2014 10:17:00,40.7133,-73.949700000000007,B02617,10,5,2014-09-05,Sep,Fri,Weekday
7/14/2014 13:09:00,40.6795,-74.012,B02617,13,14,2014-07-14,Jul,Mon,Weekday
5/7/2014 17:16:00,40.7688,-73.8623,B02617,17,7,2014-05-07,May,Wed,Weekday
7/20/2014 15:05:00,40.7247,-73.9957,B02598,15,20,2014-07-20,Jul,Sun,Weekend
7/26/2014 15:57:00,40.7405,-74.0078,B02598,15,26,2014-07-26,Jul,Sat,Weekend
8/15/2014 23:39:00,40.7238,-73.9853,B02682,23,15,2014-08-15,Aug,Fri,Weekday
9/7/2014 17:01:00,40.7402,-73.9951,B02598,17,7,2014-09-07,Sep,Sun,Weekend
7/2/2014 0:20:00,40.7639,-73.974,B02617,0,2,2014-07-02,Jul,Wed,Weekday
4/7/2014 19:32:00,40.7712,-73.866,B02682,19,7,2014-04-07,Apr,Mon,Weekday
8/28/2014 19:14:00,40.7576,-73.9847,B02617,19,28,2014-08-28,Aug,Thu,Weekday
5/27/2014 19:39:00,40.7229,-74.0049,B02512,19,27,2014-05-27,May,Tue,Weekday
5/1/2014 16:23:00,40.7695,-73.9601,B02682,16,1,2014-05-01,May,Thu,Weekday
4/15/2014 20:19:00,40.7537,-73.9772,B02682,20,15,2014-04-15,Apr,Tue,Weekday
5/17/2014 0:37:00,40.7153,-73.9134,B02682,0,17,2014-05-17,May,Sat,Weekend
9/25/2014 11:17:00,40.7583,-73.9785,B02682,11,25,2014-09-25,Sep,Thu,Weekday
9/13/2014 8:12:00,40.6882,-73.9677,B02598,8,13,2014-09-13,Sep,Sat,Weekend
8/12/2014 18:21:00,40.7531,-73.9837,B02617,18,12,2014-08-12,Aug,Tue,Weekday
4/8/2014 11:20:00,40.7703,-73.865,B02598,11,8,2014-04-08,Apr,Tue,Weekday
4/26/2014 0:56:00,40.7442,-74.0067,B02682,0,26,2014-04-26,Apr,Sat,Weekend
7/26/2014 18:56:00,40.8046,-73.9373,B02598,18,26,2014-07-26,Jul,Sat,Weekend
9/17/2014 21:13:00,40.7395,-74.002,B02598,21,17,2014-09-17,Sep,Wed,Weekday
4/12/2014 18:52:00,40.7081,-74.012200000000007,B02682,18,12,2014-04-12,Apr,Sat,Weekend
8/30/2014 23:58:00,40.6841,-73.9087,B02764,23,30,2014-08-30,Aug,Sat,Weekend
6/6/2014 22:53:00,40.7365,-74.0036,B02617,22,6,2014-06-06,Jun,Fri,Weekday
7/31/2014 9:29:00,40.7436,-74.0059,B02617,9,31,2014-07-31,Jul,Thu,Weekday
6/20/2014 10:27:00,40.7258,-73.9519,B02598,10,20,2014-06-20,Jun,Fri,Weekday
8/18/2014 19:49:00,40.7185,-73.9602,B02682,19,18,2014-08-18,Aug,Mon,Weekday
5/22/2014 21:45:00,40.769,-73.9812,B02598,21,22,2014-05-22,May,Thu,Weekday
7/9/2014 12:36:00,40.7313,-74.0101,B02512,12,9,2014-07-09,Jul,Wed,Weekday
4/9/2014 14:07:00,40.7932,-73.9704,B02512,14,9,2014-04-09,Apr,Wed,Weekday
8/24/2014 8:07:00,40.6088,-73.9554,B02617,8,24,2014-08-24,Aug,Sun,Weekend
9/20/2014 17:18:00,40.773,-73.9895,B02617,17,20,2014-09-20,Sep,Sat,Weekend
9/12/2014 17:39:00,40.6881,-73.9768,B02682,17,12,2014-09-12,Sep,Fri,Weekday
5/29/2014 7:03:00,40.7398,-73.9213,B02598,7,29,2014-05-29,May,Thu,Weekday
7/31/2014 20:41:00,40.7916,-73.9648,B02617,20,31,2014-07-31,Jul,Thu,Weekday
9/4/2014 9:45:00,40.7885,-73.9435,B02598,9,4,2014-09-04,Sep,Thu,Weekday
7/18/2014 23:18:00,40.7639,-73.9741,B02598,23,18,2014-07-18,Jul,Fri,Weekday
7/28/2014 15:38:00,40.7581,-73.8344,B02682,15,28,2014-07-28,Jul,Mon,Weekday
6/19/2014 19:26:00,40.774,-73.8721,B02617,19,19,2014-06-19,Jun,Thu,Weekday
5/13/2014 18:57:00,40.7384,-73.9917,B02598,18,13,2014-05-13,May,Tue,Weekday
6/1/2014 15:21:00,40.673,-73.9783,B02512,15,1,2014-06-01,Jun,Sun,Weekend
9/13/2014 13:31:00,40.7508,-73.9702,B02617,13,13,2014-09-13,Sep,Sat,Weekend
5/16/2014 21:37:00,40.7228,-74.0097,B02598,21,16,2014-05-16,May,Fri,Weekday
4/18/2014 18:39:00,40.6823,-74.0003,B02617,18,18,2014-04-18,Apr,Fri,Weekday
9/5/2014 9:24:00,40.756,-73.9633,B02512,9,5,2014-09-05,Sep,Fri,Weekday
9/17/2014 23:16:00,40.7444,-74.0066,B02598,23,17,2014-09-17,Sep,Wed,Weekday
6/18/2014 7:11:00,40.7669,-73.9617,B02682,7,18,2014-06-18,Jun,Wed,Weekday
8/5/2014 21:18:00,40.7627,-73.9685,B02617,21,5,2014-08-05,Aug,Tue,Weekday
5/21/2014 16:59:00,40.7598,-73.9722,B02598,16,21,2014-05-21,May,Wed,Weekday
6/27/2014 9:06:00,40.6661,-73.9817,B02682,9,27,2014-06-27,Jun,Fri,Weekday
9/22/2014 20:09:00,40.7341,-74.0081,B02682,20,22,2014-09-22,Sep,Mon,Weekday
8/2/2014 22:43:00,40.6759,-73.9991,B02598,22,2,2014-08-02,Aug,Sat,Weekend
4/11/2014 21:50:00,40.717,-74.0049,B02764,21,11,2014-04-11,Apr,Fri,Weekday
9/11/2014 17:40:00,40.7604,-73.9718,B02617,17,11,2014-09-11,Sep,Thu,Weekday
6/14/2014 14:35:00,40.6457,-73.9787,B02764,14,14,2014-06-14,Jun,Sat,Weekend
5/16/2014 16:07:00,40.7227,-74.0086,B02598,16,16,2014-05-16,May,Fri,Weekday
6/19/2014 15:03:00,40.7234,-74.0007,B02682,15,19,2014-06-19,Jun,Thu,Weekday
6/19/2014 23:37:00,40.72,-73.9956,B02617,23,19,2014-06-19,Jun,Thu,Weekday
9/16/2014 9:06:00,40.7418,-73.9855,B02617,9,16,2014-09-16,Sep,Tue,Weekday
8/15/2014 22:02:00,40.7083,-74.0109,B02682,22,15,2014-08-15,Aug,Fri,Weekday
5/13/2014 13:48:00,40.7256,-73.9919,B02617,13,13,2014-05-13,May,Tue,Weekday
6/27/2014 22:02:00,40.7157,-73.9974,B02598,22,27,2014-06-27,Jun,Fri,Weekday
9/26/2014 17:34:00,40.7458,-73.9248,B02764,17,26,2014-09-26,Sep,Fri,Weekday
4/30/2014 8:32:00,40.7741,-73.8725,B02617,8,30,2014-04-30,Apr,Wed,Weekday
6/4/2014 20:18:00,40.6906,-73.9693,B02598,20,4,2014-06-04,Jun,Wed,Weekday
9/26/2014 18:35:00,40.7168,-73.9544,B02617,18,26,2014-09-26,Sep,Fri,Weekday
5/3/2014 22:53:00,40.7222,-74.0017,B02512,22,3,2014-05-03,May,Sat,Weekend
8/3/2014 16:41:00,40.7551,-73.9711,B02617,16,3,2014-08-03,Aug,Sun,Weekend
7/8/2014 21:07:00,40.7651,-73.9834,B02617,21,8,2014-07-08,Jul,Tue,Weekday
7/24/2014 7:30:00,40.7815,-73.9831,B02512,7,24,2014-07-24,Jul,Thu,Weekday
4/30/2014 17:31:00,40.7047,-74.0092,B02682,17,30,2014-04-30,Apr,Wed,Weekday
6/20/2014 16:41:00,40.7932,-73.9743,B02682,16,20,2014-06-20,Jun,Fri,Weekday
